"KodeUnit","KT","Inisial","NoInput","Tanggal","Nama","Alamat","Ket","RekKB","NoUrut","KdBud","kdAfd","Norek","Netral","Kdblok","Uraian","Nilai","Jml_Fisik","KdArus","TglKom","namauser","thntnm","KMK",
"71","BK","BRI","BRI201701-00003","09-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","Upah","110000002","002","00","02","154020200","","","Kantor Induk","16849216","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","BK","BRI","BRI201701-00003","09-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","Upah","110000002","003","00","10","154021000","","","Afdeling I","4778463","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","BK","BRI","BRI201701-00003","09-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","Upah","110000002","004","00","11","154021100","","","Afdeling II","7054683","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","BK","BRI","BRI201701-00003","09-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","Upah","110000002","005","00","12","154021200","","","Afdeling III","7730633","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","BK","BRI","BRI201701-00003","09-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","Upah","110000002","006","00","13","154021300","","","Afdeling IV","6061893","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","BK","BRI","BRI201701-00003","09-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","Upah","110000002","007","00","14","154021400","","","Afdeling V","7695869","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","BK","BRI","BRI201701-00003","09-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","Upah","110000002","008","00","15","154021500","","","Afdeling VI","1224037","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","BK","BRI","BRI201701-00003","09-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","Upah","110000002","009","00","21","154022100","","","Pabrik RSS","4647368","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","BK","BRI","BRI201701-00003","09-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","Upah","110000002","010","00","30","154023000","","","Teknik","21270410","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00089","17-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","001","00","02","157070000","","","Pembayaran Biaya Perjalanan Dinas dan Petugas Bulan Desember 2016.Datftar terlampirBpd.Pengemudi D.8906.EO","30000","0","K002","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00089","17-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","002","00","02","157070000","","","Bpd.Pengemudi D.8192.EU","30000","0","K002","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00089","17-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","003","00","02","157070000","","","Bpd.Pengemudi D.8192.EU","15000","0","K002","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00089","17-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","004","00","02","157070000","","","Bpd.Pengemudi D.1842.QA","324000","0","K002","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00089","17-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","005","00","02","157070000","","","By.29,1 Ltr Solar u/D.1842.QA","150000","0","K002","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00089","17-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","006","00","02","157070000","","","By.Tol u/D.1842.QA","50000","0","K002","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00089","17-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","007","00","02","157070000","","","By.Pengemudi D.1257.ABU","210000","0","K002","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00089","17-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","008","00","02","157070000","","","By.38,8 Ltr Solar u/D.1257.ABU","200000","0","K002","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00089","17-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","009","00","02","157070000","","","By.Tol u/D.1257.ABU","23000","0","K002","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00089","17-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","010","00","02","157070000","","","Bpd.Pengemudi D.816.PN","82000","0","K002","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00089","17-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","BPD","100000000","011","00","02","157070000","","","Bpd.Petugas","2386500","0","K002","17-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00114","20-01-2017 00:00:00","Sdr.Atang Isak","Cibungur","Muat Bongkar","100000000","001","00","02","080026900","","","Biaya Bongkar Lump di Kebun Sukamaju Tgl.03 Januari 2017.Kwitansi terlampir","60000","0","K001","20-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00098","18-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Uang Muka","100000000","001","00","10","146020000","","","Uang Muka Sadap Borong Murni Afd I Tgl.09 dan 14 Januari 2017.Daftar terlampir","13455000","0","K006","18-01-2017 11:45:54","ferry","","01",
"71","KK","KAS","KAS201701-00114","20-01-2017 00:00:00","Sdr.Atang Isak","Cibungur","Muat Bongkar","100000000","002","00","02","080026900","","","Biaya Bongkar Lump di Kebun Sukamaju Tgl.09 Januari 2017.Kwitansi terlampir","60000","0","K001","20-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00114","20-01-2017 00:00:00","Sdr.Atang Isak","Cibungur","Muat Bongkar","100000000","003","00","02","080026900","","","Biaya Bongkar Lump di Kebun Sukamaju Tgl.11 Januari 2017.Kwitansi terlampir","60000","0","K001","20-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00072","13-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","005","00","11","602020100","","","Pembayaran Upah Sadap Libur Afd II Tgl.08 Januari 2017.Daftar terlampirUnsur Pengawas Reguler","833442","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00072","13-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","006","00","11","608060000","0000","","Unsur Pengawas Lanc Afd II Tgl.08","450813","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00072","13-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","007","00","11","196200000","","","Kary.Pelaksana II Afd II Tgl.08","3480000","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00114","20-01-2017 00:00:00","Sdr.Atang Isak","Cibungur","Muat Bongkar","100000000","004","00","02","080020900","","","Biaya Muat RSS I Sebanyak 22.347 Kg ke PT wilson Tunggal Perkasa - D/a Gudang PT.Gajah Tunggal Banten Tgl.11 Januari 2017.Kwitansi terlampir","559350","0","K001","20-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00114","20-01-2017 00:00:00","Sdr.Atang Isak","Cibungur","Muat Bongkar","100000000","005","00","02","080026900","","","Biaya Bongkar Lump di Kebun Sukamaju Tgl.14 Januari 2017.Kwitansi terlampir","60000","0","K001","20-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00114","20-01-2017 00:00:00","Sdr.Atang Isak","Cibungur","Muat Bongkar","100000000","006","00","02","080026900","","","Biaya Muat Lump Sebanyak 35.040 Kg ke Kebun Sukamaju dari Tgl.01 s.d 15 Januari 2017.Nota terlampir","876000","0","K001","20-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00114","20-01-2017 00:00:00","Sdr.Atang Isak","Cibungur","Muat Bongkar","100000000","007","00","02","080026900","","","Biaya Akomodasi Faktor Pengering Lump Ke kebun Sukamaju Tgl.17 Januari 2017.Kwitansi terlampir","50000","0","K001","20-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00114","20-01-2017 00:00:00","Sdr.Atang Isak","Cibungur","Muat Bongkar","100000000","008","00","02","080026900","","","Biaya Bongkar Lump di Kebun Sukamaju Tgl.17 Januari 2017.Kwitansi terlampir","60000","0","K001","20-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00097","18-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","004","00","10","196200000","","","Jasa Anemer Afd I Tgl.15","100625","0","K099","18-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00097","18-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","005","00","10","196200000","","","Kary.Lepas Afd I Tgl.15","2831500","0","K001","18-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00078","14-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","005","00","12","196200000","","","Jasa Anemer Afd III Tgl.08","1105685","0","K099","14-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00078","14-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","006","00","12","160000001","","","PPh Anemer Afd III Tgl.08","-35050","0","K099","14-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00060","13-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","004","00","10","602020100","","","Pembayaran Upah Sadap Libur Afd I Tgl.01 Januari 2017.Daftar terlampirUnsur Pengawas Murni","771504","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00060","13-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","005","00","10","608060000","0000","","Unsur Pengawas Lanc Afd I Tgl.01","647674","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00060","13-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","006","00","10","196200000","","","Kary.Pelaksana II Afd I Tgl.01","3259000","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00060","13-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","007","00","10","196200000","","","Jasa Anemer Afd I Tgl.01","228130","0","K099","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00103","18-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","001","00","12","602020100","","","Pembayaran Upah Sadap Libur Afd III Tgl.15 Januari 2017.Daftar terlampirUnsur Pengawas","675066","0","K001","18-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00103","18-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","002","00","12","196200000","","","Kary.Pelaksana I Afd III Tgl.15","2172000","0","K001","18-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00103","18-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","003","00","12","196200000","","","Jasa Anemer Afd III Tgl.15","152040","0","K099","18-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00103","18-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","004","00","12","196200000","","","Kary.Lepas Afd III Tgl.15","7772500","0","K001","18-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00103","18-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","005","00","12","196200000","","","Jasa Anemer Afd III Tgl.15","544075","0","K099","18-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00103","18-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","006","00","12","160000001","","","PPh Anemer Afd III Tgl.15","-17403","0","K099","18-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00120","26-01-2017 00:00:00","Sdr.Wawan Setiawan","Cibungur","Sadap Libur","100000000","001","00","10","602020100","","","Pembayaran Upah Sadap Libur Afd I Tgl.22 Januari 2017.Daftar terlampirUnsur Pengawas Murni","753911","0","K001","26-01-2017 08:48:17","ferry","","01",
"71","KK","KAS","KAS201701-00120","26-01-2017 00:00:00","Sdr.Wawan Setiawan","Cibungur","Sadap Libur","100000000","002","00","10","608060000","0000","","Unsur Pengawas Lanc Afd I Tgl.22","488139","0","K001","26-01-2017 08:48:17","ferry","","01",
"71","KK","KAS","KAS201701-00120","26-01-2017 00:00:00","Sdr.Wawan Setiawan","Cibungur","Sadap Libur","100000000","003","00","10","196200000","","","Kary.Pelaksana II Afd I Tgl.22","2757000","0","K001","26-01-2017 08:48:17","ferry","","01",
"71","KK","KAS","KAS201701-00120","26-01-2017 00:00:00","Sdr.Wawan Setiawan","Cibungur","Sadap Libur","100000000","004","00","10","196200000","","","Jasa Anemer Afd I Tgl.22","192990","0","K099","26-01-2017 08:48:17","ferry","","01",
"71","KK","KAS","KAS201701-00120","26-01-2017 00:00:00","Sdr.Wawan Setiawan","Cibungur","Sadap Libur","100000000","005","00","10","196200000","","","Kary.Lepas Afd I Tgl.22","4235000","0","K001","26-01-2017 08:48:17","ferry","","01",
"71","KK","KAS","KAS201701-00120","26-01-2017 00:00:00","Sdr.Wawan Setiawan","Cibungur","Sadap Libur","100000000","006","00","10","196200000","","","Jasa Anemer Afd I Tgl.22","296450","0","K099","26-01-2017 08:48:17","ferry","","01",
"71","KK","KAS","KAS201701-00069","13-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Mandaling","Sadap Libur","100000000","007","00","10","608060000","0000","","Unsur Pengawas Lanc","647517","0","K001","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00120","26-01-2017 00:00:00","Sdr.Wawan Setiawan","Cibungur","Sadap Libur","100000000","007","00","10","160000001","","","PPh Anemer Afd I Tgl.22","-12236","0","K099","26-01-2017 08:48:17","ferry","","01",
"71","KK","KAS","KAS201701-00125","26-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","001","00","11","602020100","","","Pembayaran Upah Sadap Libur Afd II Tgl.22 Januari 2017.Daftar terlampirUnsur Pengawas Murni","836171","0","K001","26-01-2017 09:52:50","ferry","","01",
"71","KK","KAS","KAS201701-00122","26-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Uang Muka Brg","100000000","001","00","10","146020000","","","Uang Muka Sadap Borong Lancuran Afd I Tgl.22 Januari 2017.Daftar terlampir","8080000","0","K006","26-01-2017 09:40:52","ferry","","01",
"71","KK","KAS","KAS201701-00123","26-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Uang Muka Brg","100000000","001","00","10","146020000","","","Uang Muka Sadap Borong Murni Afd I Tgl.16 s.d 21 Januari 2017.Daftar terlampir","4452000","0","K006","26-01-2017 09:42:53","ferry","","01",
"71","KK","KAS","KAS201701-00124","26-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Uang Muka Brg","100000000","001","00","10","146020000","","","Uang Muka Sadap Borong Murni Afd I Tgl.16 s.d 21 Januari 2017.Daftar terlampir","2560500","0","K006","26-01-2017 09:46:06","ferry","","01",
"71","KK","KAS","KAS201701-00125","26-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","002","00","11","608060000","0000","","Unsur Pengawas Lanc Afd I Tgl.22","401168","0","K001","26-01-2017 09:52:50","ferry","","01",
"71","KK","KAS","KAS201701-00125","26-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","003","00","11","196200000","","","Kary.Pelaksana Afd I Tgl.22","3602000","0","K001","26-01-2017 09:52:50","ferry","","01",
"71","KK","KAS","KAS201701-00125","26-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","004","00","11","196200000","","","Jasa Anemer Afd I Tgl.22","252140","0","K099","26-01-2017 09:52:50","ferry","","01",
"71","KK","KAS","KAS201701-00125","26-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","005","00","11","196200000","","","Kary.Lepas Afd I Tgl.22","4032000","0","K001","26-01-2017 09:52:50","ferry","","01",
"71","KK","KAS","KAS201701-00125","26-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","006","00","11","196200000","","","Jasa Anemer Afd I Tgl.22","282240","0","K099","26-01-2017 09:52:50","ferry","","01",
"71","KK","KAS","KAS201701-00125","26-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Sadap Libur","100000000","007","00","11","160000001","","","PPh Anemer Afd I Tgl.22","-13359","0","K099","26-01-2017 09:52:50","ferry","","01",
"71","KK","KAS","KAS201701-00145","31-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Uang Muka Brg","100000000","001","00","10","146020000","","","Uang Muka Borong Lancuran Afd I Tgl.24 Januari 2017.Daftar terlampir","4696500","0","K006","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00126","26-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Uang Muka Brg","100000000","001","00","11","146020000","","","Uang Muka Sadap Borong Lancuran Afd II Tgl.22 Januari 2017.Daftar terlampir","7936000","0","K006","26-01-2017 11:08:38","ferry","","01",
"71","KK","KAS","KAS201701-00127","26-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Uang Muka Brg","100000000","001","00","11","146020000","","","Uang Muka Sadap Borong Lancuran Afd II Tgl.24 Januari 2017.Daftar terlampir","4402000","0","K006","26-01-2017 11:15:07","ferry","","01",
"71","KK","KAS","KAS201701-00128","26-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Uang Muka Brg","100000000","001","00","11","146020000","","","Uang Muka Sadap Borong Lancuran Afd I Tgl.17 s.d 23 Januari 2017.Daftar terlampir","8474500","0","K006","26-01-2017 11:19:49","ferry","","01",
"71","KK","KAS","KAS201701-00130","26-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Uang Muka Brg","100000000","001","00","12","146020000","","","Uang Muka Sadap Borong Lancuran Afd III Tgl.16 s.d 22 Januari 2017.Daftar terlampir","11195500","0","K006","26-01-2017 11:53:15","ferry","","01",
"71","KK","KAS","KAS201701-00129","26-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","001","00","12","602020100","","","Pembayaran Upah Sadap Libur Afd III Tgl.22 Januari 2017.Daftar terlampirUnsur Pengawas","1289548","0","K001","26-01-2017 11:29:13","ferry","","01",
"71","KK","KAS","KAS201701-00129","26-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","002","00","12","196200000","","","Kary.Pelaksana II Afd III Tgl.22","4219000","0","K001","26-01-2017 11:29:13","ferry","","01",
"71","KK","KAS","KAS201701-00129","26-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","003","00","12","196200000","","","Jasa Anemer Afd III Tgl.22","295330","0","K099","26-01-2017 11:29:13","ferry","","01",
"71","KK","KAS","KAS201701-00129","26-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","004","00","12","196200000","","","Kary.Lepas Afd III Tgl.22","14849500","0","K001","26-01-2017 11:29:13","ferry","","01",
"71","KK","KAS","KAS201701-00129","26-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","005","00","12","196200000","","","Jasa Anemer Afd III Tgl.22","1039465","0","K099","26-01-2017 11:29:13","ferry","","01",
"71","KK","KAS","KAS201701-00129","26-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Sadap Libur","100000000","006","00","12","160000001","","","PPh Anemer Afd III Tgl.22","-33370","0","K099","26-01-2017 11:29:13","ferry","","01",
"71","KK","KAS","KAS201701-00140","30-01-2017 00:00:00","Kantor PLN","Cikembang","Rekg.Listrik","100000000","001","00","02","144010200","","","Pembayaran Rekg.Listrik Bulan Januari 2017.Daftar terlampirBiaya Beban Pribadi","1542526","0","K002","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00140","30-01-2017 00:00:00","Kantor PLN","Cikembang","Rekg.Listrik","100000000","002","00","02","424080000","","","Biaya Beban Perusahaan","1244694","0","K002","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00140","30-01-2017 00:00:00","Kantor PLN","Cikembang","Rekg.Listrik","100000000","003","00","02","144010200","","","Biaya Beban Pribadi","601451","0","K002","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00140","30-01-2017 00:00:00","Kantor PLN","Cikembang","Rekg.Listrik","100000000","004","00","02","424080000","","","Biaya Beban Perusahaan","649754","0","K002","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00140","30-01-2017 00:00:00","Kantor PLN","Cikembang","Rekg.Listrik","100000000","005","00","02","144010200","","","Biaya Beban Pribadi","1893178","0","K002","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00140","30-01-2017 00:00:00","Kantor PLN","Cikembang","Rekg.Listrik","100000000","006","00","02","424080000","","","Biaya Beban Perusahaan","302325","0","K002","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00140","30-01-2017 00:00:00","Kantor PLN","Cikembang","Rekg.Listrik","100000000","007","00","02","144010200","","","Biaya Beban Pribadi","1367401","0","K002","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00140","30-01-2017 00:00:00","Kantor PLN","Cikembang","Rekg.Listrik","100000000","008","00","02","424080000","","","Biaya Beban Perusahaan","2281206","0","K002","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00140","30-01-2017 00:00:00","Kantor PLN","Cikembang","Rekg.Listrik","100000000","009","00","02","144010200","","","Biaya Beban Pribadi","566349","0","K002","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00140","30-01-2017 00:00:00","Kantor PLN","Cikembang","Rekg.Listrik","100000000","010","00","02","424080000","","","Biaya Beban Perusahaan","30000","0","K002","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00118","24-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","001","00","30","201060000","D8108DQ","","Biaya Tambal Ban 2 (Dua)Bh Lubang dan Pembelian Pentil Tubelles u/Kend D.8108. DQ Tgl 12 Januari 2017.Nota terlampar","50000","2","K002","24-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00121","26-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Uang Muka Brg","100000000","001","00","10","146020000","","","Uang Muka Sadap Borong Lancuran Afd I Tgl.01 Januari 2017.Daftar terlampir","10852500","0","K006","26-01-2017 09:32:38","ferry","","01",
"71","KK","KAS","KAS201701-00118","24-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","002","00","30","201050000","D8108DQ","","Biaya Pembelian 1 (satu) Bh Ban dalam dan Bongkar Pasang Kend D.8108.DQ Tgl.17 Januari 2017.N0ta terlampir","75000","1","K002","24-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00118","24-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","003","00","30","424040000","","","Biaya Pembelian 1 (satu) Bh Lampu Philips 40 Watt u/Kantor Teknik Tgl.18 Januari 2017.Nota terlampir","100000","1","K002","24-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00118","24-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","004","00","30","200060000","D816PN","","Biaya Pembelian 1 (satu) Bh Slang Radiator dll u/Kend D.816.PN Tgl.20 Januaro 2017. Nota terlampir","100000","1","K002","24-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00118","24-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","005","00","30","201060000","D8108DQ","","Biaya Pembelian 10 (sepuluh) Btl Air Accu u/Kend D.8108.DQ Tgl.21 Januari 2017.Nota terlampir","50000","10","K002","24-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00136","30-01-2017 00:00:00","Sdr.Irwansyah","Newu","Upah Kerja Libur","100000000","001","31","14","423010000","","","Permbayaran Upah Kerja Libur Anggota Satpam Afd V Newu Tgl.28 Januari 2017.Daftar terlampir","485052","0","K001","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00138","30-01-2017 00:00:00","Kantor Telkom","Cikembang","Rekg.Speedy","100000000","001","00","02","426020000","","","Pembayaran Rekg.Telepon dan Speedy Bulan Januari 2017.Kwitansi terlampir","1701649","0","K002","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00137","30-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","ATK","100000000","001","00","02","426010000","","","Biaya Pembelian ATK Kantor Induk Bulan Januari 2017.Nota dan AU-31 terlampir","1705000","0","K002","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00118","24-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","006","00","30","201060000","D8501DT","","Biaya Pembelian 1 (satu)Ltr Minyak Rem Preston dan Karet Rem u/Truck D.8501.DT Tgl.21 Januari 2017.Nota terlampir","100000","1","K002","24-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00118","24-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","007","00","30","201060000","D8108DQ","","Biaya Pembelian 3 (Tiga)Bh Bohlam Philips u/Kend D.8108.DQ.NOta tertulis","55000","3","K002","24-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00118","24-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","008","00","30","407030000","","","Biaya Pembelian 1 (satu) Drum 220 Ltr u/Perlengkapan Proper Tgl.23 Januari 2017.Nota tertulis","150000","1","K002","24-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00115","23-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain lain","100000000","015","00","30","201060000","D8108DQ","","Biaya pembelian 1 (Satu) Center Bearing u/Kend D.8108 DQ Tgl.15 Januari 2017.Nota terlampir","195000","1","K002","23-01-2017 00:00:00","suwanda","","01",
"71","KK","KAS","KAS201701-00137","30-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","ATK","100000000","002","00","02","426090000","","","Biaya Pembelian 14 (Empat belas) Bh Catride dan Refil Canon u/Perlengkapan Komputer Kantor Induk Bulan Januari 2017.Nota dan AU-31 terlampir","2230000","0","K002","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00137","30-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","ATK","100000000","003","00","02","426010000","","","Biaya Pembelian Amplop Kop PTPN VIII dll Bulan Januari 2017.Kwitansi dan AU-31 terlampir","1016000","0","K002","30-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00139","30-01-2017 00:00:00","Kantor PLN","Cikembang","Rekg.Listrik","100000000","001","00","02","603110200","0000","","Pembayaran Rekg.Listrik Bulan Januari 2017.Kwitansi terlampirMesin Giling RSS","1285219","0","K001","30-01-2017 00:00:00","ferry","","01",
